seqnames	start	end	width	strand	ploidy	sample.id	asm.id
chr14	73558371	104806613	31248243	*	2n	NA12881	verkko
chr14	104806614	104806648	35	*	multi	NA12881	verkko
chr14	104806649	105234763	428115	*	2n	NA12881	verkko
chr14	105247186	105251794	4609	*	1n	NA12881	verkko
chr14	105251795	105635887	384093	*	2n	NA12881	verkko
chr14	105635888	105635888	1	*	multi	NA12881	verkko
chr14	105635889	105693808	57920	*	2n	NA12881	verkko
chr14	105693809	105698348	4540	*	1n	NA12881	verkko
chr14	105698349	106076865	378517	*	2n	NA12881	verkko
chr14	106076866	106112867	36002	*	1n	NA12881	verkko
chr14	106112868	106328199	215332	*	2n	NA12881	verkko
chr14	106328200	106353232	25033	*	1n	NA12881	verkko
chr14	106353233	106430106	76874	*	2n	NA12881	verkko
chr14	106430107	106462809	32703	*	1n	NA12881	verkko
chr14	106462810	106706413	243604	*	2n	NA12881	verkko
chr14	106706414	106714599	8186	*	1n	NA12881	verkko
chr14	106752108	106762008	9901	*	1n	NA12881	verkko
chr14	106762009	106883718	121710	*	2n	NA12881	verkko
chr15	17000020	17009551	9532	*	1n	NA12881	verkko
chr15	17009552	17049133	39582	*	2n	NA12881	verkko
chr15	17049334	17083573	34240	*	2n	NA12881	verkko
chr15	17095159	17097260	2102	*	1n	NA12881	verkko
chr15	17097261	17206179	108919	*	multi	NA12881	verkko
chr15	17211972	17219481	7510	*	1n	NA12881	verkko
chr15	17219482	17265333	45852	*	multi	NA12881	verkko
chr15	17265334	17326790	61457	*	multi	NA12881	verkko
chr15	17326791	17399075	72285	*	multi	NA12881	verkko
chr15	17399076	17435402	36327	*	1n	NA12881	verkko
chr15	18431415	18432106	692	*	1n	NA12881	verkko
chr15	18432107	18436347	4241	*	2n	NA12881	verkko
chr15	18436348	18447422	11075	*	multi	NA12881	verkko
chr15	18447423	18501623	54201	*	multi	NA12881	verkko
chr15	18501624	18514226	12603	*	multi	NA12881	verkko
chr15	18514227	18527758	13532	*	2n	NA12881	verkko
chr15	18527759	18530132	2374	*	1n	NA12881	verkko
chr15	18575846	18579386	3541	*	1n	NA12881	verkko
chr15	18579387	18585960	6574	*	2n	NA12881	verkko
chr15	18585961	18589208	3248	*	multi	NA12881	verkko
chr15	18589209	18603287	14079	*	multi	NA12881	verkko
chr15	18603288	18603480	193	*	multi	NA12881	verkko
chr15	18603481	18605974	2494	*	2n	NA12881	verkko
chr15	18605975	18638810	32836	*	multi	NA12881	verkko
chr15	18638811	18647598	8788	*	1n	NA12881	verkko
chr15	18650536	18655059	4524	*	1n	NA12881	verkko
chr15	18655060	18666507	11448	*	multi	NA12881	verkko
chr15	18666508	18679190	12683	*	1n	NA12881	verkko
chr15	18679191	18701933	22743	*	multi	NA12881	verkko
chr15	18701934	18706642	4709	*	2n	NA12881	verkko
chr15	18706643	18719092	12450	*	multi	NA12881	verkko
chr15	18719093	18724501	5409	*	2n	NA12881	verkko
chr15	18724502	18727902	3401	*	multi	NA12881	verkko
chr15	18727903	18736832	8930	*	2n	NA12881	verkko
chr15	18736833	18740794	3962	*	1n	NA12881	verkko
chr15	18740795	18749134	8340	*	2n	NA12881	verkko
chr15	18749135	18750448	1314	*	1n	NA12881	verkko
chr15	18750449	18807559	57111	*	multi	NA12881	verkko
chr15	18807560	18809463	1904	*	1n	NA12881	verkko
chr15	18809601	18820017	10417	*	1n	NA12881	verkko
chr15	18820018	18834997	14980	*	2n	NA12881	verkko
chr15	18834998	18835676	679	*	1n	NA12881	verkko
chr15	18835677	18849530	13854	*	2n	NA12881	verkko
chr15	18849531	18850390	860	*	1n	NA12881	verkko
chr15	18850391	18855280	4890	*	multi	NA12881	verkko
chr15	18855281	18866127	10847	*	multi	NA12881	verkko
chr15	18866128	18892539	26412	*	multi	NA12881	verkko
chr15	18892540	18901016	8477	*	1n	NA12881	verkko
chr15	18983746	18985301	1556	*	1n	NA12881	verkko
chr15	18985302	19020386	35085	*	2n	NA12881	verkko
chr15	19020387	19023052	2666	*	multi	NA12881	verkko
chr15	19023053	19075720	52668	*	multi	NA12881	verkko
chr15	19075721	19130455	54735	*	multi	NA12881	verkko
chr15	19130456	19147804	17349	*	multi	NA12881	verkko
chr15	19147805	19152950	5146	*	multi	NA12881	verkko
chr15	19152951	19180187	27237	*	multi	NA12881	verkko
chr15	19180188	19232180	51993	*	multi	NA12881	verkko
chr15	19232181	19237617	5437	*	2n	NA12881	verkko
chr15	19237618	19240799	3182	*	multi	NA12881	verkko
chr15	19240800	19273334	32535	*	multi	NA12881	verkko
chr15	19273335	19299229	25895	*	multi	NA12881	verkko
chr15	19299230	19316755	17526	*	1n	NA12881	verkko
chr15	19348665	19366037	17373	*	1n	NA12881	verkko
chr15	19366038	19372490	6453	*	2n	NA12881	verkko
chr15	19372491	19386680	14190	*	1n	NA12881	verkko
chr15	19395372	19423984	28613	*	1n	NA12881	verkko
chr15	19501106	19529812	28707	*	1n	NA12881	verkko
chr15	19779353	19782929	3577	*	1n	NA12881	verkko
chr15	19782930	19806472	23543	*	2n	NA12881	verkko
chr15	19806473	19818826	12354	*	multi	NA12881	verkko
chr15	19818827	19878253	59427	*	multi	NA12881	verkko
chr15	19878254	20103459	225206	*	2n	NA12881	verkko
chr15	20103460	20428912	325453	*	multi	NA12881	verkko
chr15	20428913	20673525	244613	*	multi	NA12881	verkko
chr15	20673526	20689241	15716	*	1n	NA12881	verkko
chr15	20729746	20729760	15	*	1n	NA12881	verkko
chr15	20729761	20729767	7	*	2n	NA12881	verkko
chr15	20729768	21110737	380970	*	multi	NA12881	verkko
chr15	21110738	21110750	13	*	1n	NA12881	verkko
chr15	21242206	21242492	287	*	1n	NA12881	verkko
chr15	21242493	21778502	536010	*	2n	NA12881	verkko
chr15	22358242	23185781	827540	*	2n	NA12881	verkko
chr15	23311356	28334674	5023319	*	2n	NA12881	verkko
chr15	28334675	28502894	168220	*	multi	NA12881	verkko
chr15	28502895	45277713	16774819	*	2n	NA12881	verkko
chr15	45277714	45277725	12	*	multi	NA12881	verkko
chr15	45277726	66102258	20824533	*	2n	NA12881	verkko
chr15	66102259	66102259	1	*	multi	NA12881	verkko
chr15	66102260	74087568	7985309	*	2n	NA12881	verkko
chr15	74087569	74087569	1	*	multi	NA12881	verkko
chr15	74087570	74088197	628	*	2n	NA12881	verkko
chr15	74088198	74088198	1	*	multi	NA12881	verkko
chr15	74088199	76592255	2504057	*	2n	NA12881	verkko
chr15	76604597	76663680	59084	*	2n	NA12881	verkko
chr15	76663681	76741388	77708	*	1n	NA12881	verkko
chr15	76741389	77038256	296868	*	2n	NA12881	verkko
chr15	77038257	77038258	2	*	1n	NA12881	verkko
chr15	77040380	82438139	5397760	*	2n	NA12881	verkko
chr15	82438140	82438140	1	*	multi	NA12881	verkko
chr15	82438141	84167504	1729364	*	2n	NA12881	verkko
chr15	84167505	84246426	78922	*	1n	NA12881	verkko
chr15	84246427	84256341	9915	*	2n	NA12881	verkko
chr15	84256342	84270066	13725	*	1n	NA12881	verkko
chr15	84385150	84471969	86820	*	1n	NA12881	verkko
chr15	84471970	85206190	734221	*	2n	NA12881	verkko
chr15	85206191	85252827	46637	*	multi	NA12881	verkko
chr15	85252828	87833277	2580450	*	2n	NA12881	verkko
chr15	87833278	87925280	92003	*	multi	NA12881	verkko
chr15	87925281	101892997	13967717	*	2n	NA12881	verkko
chr15	101892998	101979772	86775	*	multi	NA12881	verkko
chr15	101979773	101980412	640	*	2n	NA12881	verkko
chr15	101980413	101980809	397	*	1n	NA12881	verkko
chr16	10000	1231281	1221282	*	1n	NA12881	verkko
chr16	1231282	1233297	2016	*	multi	NA12881	verkko
chr16	1233298	1252441	19144	*	1n	NA12881	verkko
chr16	1252442	1253135	694	*	2n	NA12881	verkko
chr16	1253136	1254973	1838	*	1n	NA12881	verkko
chr16	1254974	1566210	311237	*	2n	NA12881	verkko
chr16	1566211	1568321	2111	*	1n	NA12881	verkko
chr16	1568322	1740262	171941	*	2n	NA12881	verkko
chr16	1740263	1905630	165368	*	multi	NA12881	verkko
chr16	1905631	2530342	624712	*	2n	NA12881	verkko
chr16	2530343	2546143	15801	*	multi	NA12881	verkko
chr16	2546144	2981893	435750	*	2n	NA12881	verkko
chr16	2981894	3173364	191471	*	1n	NA12881	verkko
chr16	3173365	3435843	262479	*	2n	NA12881	verkko
chr16	3435844	3437988	2145	*	1n	NA12881	verkko
chr16	3437989	3519509	81521	*	2n	NA12881	verkko
chr16	3519510	3537242	17733	*	multi	NA12881	verkko
chr16	3537243	3983304	446062	*	2n	NA12881	verkko
chr16	3983305	4569462	586158	*	1n	NA12881	verkko
chr16	4569463	4594159	24697	*	2n	NA12881	verkko
chr16	4594160	4718305	124146	*	1n	NA12881	verkko
chr16	4718306	14688036	9969731	*	2n	NA12881	verkko
chr16	14727153	14764649	37497	*	2n	NA12881	verkko
chr16	14764650	14789332	24683	*	multi	NA12881	verkko
chr16	14789333	14816374	27042	*	multi	NA12881	verkko
chr16	14816375	14872779	56405	*	2n	NA12881	verkko
chr16	14872780	14894073	21294	*	multi	NA12881	verkko
chr16	14894074	14917179	23106	*	2n	NA12881	verkko
chr16	14928355	14937333	8979	*	1n	NA12881	verkko
chr16	14937334	14971305	33972	*	2n	NA12881	verkko
chr16	14971306	14994414	23109	*	multi	NA12881	verkko
chr16	14994415	15030406	35992	*	multi	NA12881	verkko
chr16	15030407	15339588	309182	*	1n	NA12881	verkko
chr16	15366960	15619540	252581	*	2n	NA12881	verkko
chr16	15619541	15641507	21967	*	multi	NA12881	verkko
chr16	15641508	15815363	173856	*	2n	NA12881	verkko
chr16	15815364	15815524	161	*	multi	NA12881	verkko
chr16	15815525	15835136	19612	*	multi	NA12881	verkko
chr16	15835137	16198408	363272	*	2n	NA12881	verkko
chr16	16198409	16320988	122580	*	multi	NA12881	verkko
chr16	16320989	16340620	19632	*	2n	NA12881	verkko
chr16	16340621	16347683	7063	*	multi	NA12881	verkko
chr16	16347684	18225064	1877381	*	2n	NA12881	verkko
chr16	18225065	18239769	14705	*	multi	NA12881	verkko
chr16	18239770	18282073	42304	*	2n	NA12881	verkko
chr16	18282074	18326567	44494	*	multi	NA12881	verkko
chr16	18326568	18342120	15553	*	2n	NA12881	verkko
chr16	18342121	18353440	11320	*	1n	NA12881	verkko
chr16	18373417	18396925	23509	*	1n	NA12881	verkko
chr16	18396926	18406406	9481	*	2n	NA12881	verkko
chr16	18406407	18436189	29783	*	1n	NA12881	verkko
chr16	18489009	18518723	29715	*	1n	NA12881	verkko
chr16	18518724	21404119	2885396	*	2n	NA12881	verkko
chr16	21404120	21418991	14872	*	multi	NA12881	verkko
chr16	21418992	21463767	44776	*	multi	NA12881	verkko
chr16	21463768	21583121	119354	*	multi	NA12881	verkko
chr16	21583122	22475174	892053	*	2n	NA12881	verkko
chr16	22475175	22519907	44733	*	1n	NA12881	verkko
chr16	22519908	22699430	179523	*	multi	NA12881	verkko
chr16	22699431	29226811	6527381	*	2n	NA12881	verkko
chr16	29227349	30192293	964945	*	2n	NA12881	verkko
chr16	30192294	30192294	1	*	multi	NA12881	verkko
chr16	30192295	32285588	2093294	*	2n	NA12881	verkko
chr16	32285589	32285589	1	*	multi	NA12881	verkko
chr16	32285590	32296905	11316	*	2n	NA12881	verkko
chr16	32296906	32501234	204329	*	multi	NA12881	verkko
chr16	32501235	33214595	713361	*	2n	NA12881	verkko
chr16	33491305	33491369	65	*	2n	NA12881	verkko
chr16	33491370	33748620	257251	*	multi	NA12881	verkko
chr16	33748621	34289324	540704	*	2n	NA12881	verkko
chr16	34584622	34911320	326699	*	2n	NA12881	verkko
chr16	34912151	36260269	1348119	*	2n	NA12881	verkko
chr16	36341147	36346793	5647	*	1n	NA12881	verkko
chr16	36346794	36351280	4487	*	2n	NA12881	verkko
chr16	36351281	36357789	6509	*	1n	NA12881	verkko
chr16	36357790	36388272	30483	*	2n	NA12881	verkko
chr16	36388273	36426615	38343	*	1n	NA12881	verkko
chr16	36432292	36446163	13872	*	2n	NA12881	verkko
chr16	36492689	36495597	2909	*	1n	NA12881	verkko
chr16	36495598	36523703	28106	*	multi	NA12881	verkko
chr16	36523704	36525304	1601	*	1n	NA12881	verkko
chr16	36540063	36542512	2450	*	1n	NA12881	verkko
chr16	36542513	36590029	47517	*	multi	NA12881	verkko
chr16	36590030	36598434	8405	*	2n	NA12881	verkko
chr16	36598435	36601044	2610	*	1n	NA12881	verkko
chr16	36685608	36712473	26866	*	1n	NA12881	verkko
chr16	36754228	36760946	6719	*	1n	NA12881	verkko
chr16	36760947	36770376	9430	*	2n	NA12881	verkko
chr16	36770377	36786817	16441	*	multi	NA12881	verkko
chr16	36786818	36788946	2129	*	2n	NA12881	verkko
chr16	36788947	36803244	14298	*	multi	NA12881	verkko
chr16	36803245	36805493	2249	*	1n	NA12881	verkko
chr16	36805494	36841889	36396	*	multi	NA12881	verkko
chr16	36841890	36863957	22068	*	multi	NA12881	verkko
chr16	36863958	36907605	43648	*	multi	NA12881	verkko
chr16	36907606	36944279	36674	*	1n	NA12881	verkko
chr16	36944280	36965583	21304	*	multi	NA12881	verkko
chr16	36965584	36981410	15827	*	1n	NA12881	verkko
chr16	36981411	36984494	3084	*	2n	NA12881	verkko
chr16	36984495	36992027	7533	*	multi	NA12881	verkko
chr16	36992028	37063030	71003	*	multi	NA12881	verkko
chr16	37063031	37064893	1863	*	multi	NA12881	verkko
chr16	37064894	37071817	6924	*	2n	NA12881	verkko
chr16	37071818	37092392	20575	*	1n	NA12881	verkko
chr16	37101344	37106182	4839	*	1n	NA12881	verkko
chr16	37106183	37149813	43631	*	multi	NA12881	verkko
chr16	37149814	37150253	440	*	2n	NA12881	verkko
chr16	37150254	37175706	25453	*	1n	NA12881	verkko
chr16	37351209	37380984	29776	*	1n	NA12881	verkko
chr16	37393140	37402076	8937	*	1n	NA12881	verkko
chr16	37402077	37448099	46023	*	multi	NA12881	verkko
chr16	37448100	37462278	14179	*	1n	NA12881	verkko
chr16	37577980	37584616	6637	*	1n	NA12881	verkko
chr16	37584617	37629216	44600	*	multi	NA12881	verkko
chr16	37629217	37636165	6949	*	1n	NA12881	verkko
chr16	37720259	37734826	14568	*	1n	NA12881	verkko
chr16	37755109	37758088	2980	*	1n	NA12881	verkko
chr16	37758089	37791814	33726	*	2n	NA12881	verkko
chr16	37791815	37822415	30601	*	1n	NA12881	verkko
chr16	37866451	37869779	3329	*	1n	NA12881	verkko
chr16	37869780	37896895	27116	*	2n	NA12881	verkko
chr16	37896896	37914679	17784	*	1n	NA12881	verkko
chr16	37976401	37977597	1197	*	1n	NA12881	verkko
chr16	37977598	38003812	26215	*	2n	NA12881	verkko
chr16	38003813	38004625	813	*	multi	NA12881	verkko
chr16	38004626	38024523	19898	*	multi	NA12881	verkko
chr16	38024524	38038322	13799	*	multi	NA12881	verkko
chr16	38038323	38045383	7061	*	multi	NA12881	verkko
chr16	38045384	38108887	63504	*	multi	NA12881	verkko
chr16	38108888	38116903	8016	*	1n	NA12881	verkko
chr16	38149452	38173939	24488	*	1n	NA12881	verkko
chr16	38173940	38196539	22600	*	multi	NA12881	verkko
chr16	38196540	38198429	1890	*	2n	NA12881	verkko
chr16	38198430	38254051	55622	*	multi	NA12881	verkko
chr16	38254052	38264782	10731	*	1n	NA12881	verkko
chr16	46381024	48871382	2490359	*	2n	NA12881	verkko
chr16	48872324	55798350	6926027	*	2n	NA12881	verkko
chr16	55798351	55798657	307	*	1n	NA12881	verkko
chr16	55798658	75206140	19407483	*	2n	NA12881	verkko
chr16	75206141	75222772	16632	*	1n	NA12881	verkko
chr16	75222773	82130592	6907820	*	2n	NA12881	verkko
chr16	82130593	82130901	309	*	1n	NA12881	verkko
chr16	82130902	85155339	3024438	*	2n	NA12881	verkko
chr16	85155340	85156194	855	*	1n	NA12881	verkko
chr16	85156195	88524135	3367941	*	2n	NA12881	verkko
chr16	88524136	88734884	210749	*	multi	NA12881	verkko
chr16	88734885	88943114	208230	*	2n	NA12881	verkko
chr16	88943115	89046768	103654	*	1n	NA12881	verkko
chr16	89046769	89436562	389794	*	2n	NA12881	verkko
chr16	89436563	90107165	670603	*	1n	NA12881	verkko
chr16	90107166	90207860	100695	*	multi	NA12881	verkko
chr16	90207861	90228345	20485	*	2n	NA12881	verkko
chr17	113093	116852	3760	*	1n	NA12881	verkko
chr17	116853	314712	197860	*	2n	NA12881	verkko
chr17	314713	314713	1	*	multi	NA12881	verkko
chr17	314714	400793	86080	*	2n	NA12881	verkko
chr17	400794	447971	47178	*	1n	NA12881	verkko
chr17	491111	539893	48783	*	1n	NA12881	verkko
chr17	539894	1065179	525286	*	2n	NA12881	verkko
chr17	1065180	1065180	1	*	multi	NA12881	verkko
chr17	1065181	5718783	4653603	*	2n	NA12881	verkko
chr17	5718784	5724462	5679	*	multi	NA12881	verkko
chr17	5724463	5875366	150904	*	2n	NA12881	verkko
chr17	5875367	5884439	9073	*	1n	NA12881	verkko
chr17	5884440	5982838	98399	*	2n	NA12881	verkko
chr17	5983104	6391198	408095	*	2n	NA12881	verkko
chr17	6391199	6442955	51757	*	1n	NA12881	verkko
chr17	6442956	7240271	797316	*	2n	NA12881	verkko
chr17	7240272	7594132	353861	*	1n	NA12881	verkko
chr17	7594133	16813654	9219522	*	2n	NA12881	verkko
chr17	16813655	16821412	7758	*	1n	NA12881	verkko
chr17	16821413	18452257	1630845	*	2n	NA12881	verkko
chr17	18452258	18502067	49810	*	1n	NA12881	verkko
chr17	18502068	19033965	531898	*	2n	NA12881	verkko
chr17	19033966	19155414	121449	*	multi	NA12881	verkko
chr17	19155415	19168353	12939	*	2n	NA12881	verkko
chr17	19168354	19169907	1554	*	1n	NA12881	verkko
chr17	19169908	19169923	16	*	2n	NA12881	verkko
chr17	19169924	19208341	38418	*	multi	NA12881	verkko
chr17	19208342	19209901	1560	*	multi	NA12881	verkko
chr17	19209902	19423168	213267	*	multi	NA12881	verkko
chr17	19423169	21659780	2236612	*	2n	NA12881	verkko
chr17	21659781	21783458	123678	*	multi	NA12881	verkko
chr17	21783459	21795641	12183	*	2n	NA12881	verkko
chr17	21795642	21795665	24	*	1n	NA12881	verkko
chr17	21814112	21884550	70439	*	2n	NA12881	verkko
chr17	21884551	21984549	99999	*	1n	NA12881	verkko
chr17	22042061	22113237	71177	*	2n	NA12881	verkko
chr17	22113238	22159067	45830	*	multi	NA12881	verkko
chr17	22159068	22407405	248338	*	2n	NA12881	verkko
chr17	22407406	22407406	1	*	multi	NA12881	verkko
chr17	22407407	22763597	356191	*	2n	NA12881	verkko
chr17	22813825	23018441	204617	*	2n	NA12881	verkko
chr17	23018442	23083171	64730	*	multi	NA12881	verkko
chr17	23083172	23175501	92330	*	2n	NA12881	verkko
chr17	23175502	23194782	19281	*	1n	NA12881	verkko
chr17	26643843	26698590	54748	*	2n	NA12881	verkko
chr17	26721376	26857717	136342	*	multi	NA12881	verkko
chr17	26935989	36160884	9224896	*	2n	NA12881	verkko
chr17	36160885	36349308	188424	*	1n	NA12881	verkko
chr17	36349309	36349309	1	*	multi	NA12881	verkko
chr17	36349310	36371974	22665	*	1n	NA12881	verkko
chr17	36371975	36371975	1	*	multi	NA12881	verkko
chr17	36371976	36372735	760	*	1n	NA12881	verkko
chr17	36372736	37929529	1556794	*	2n	NA12881	verkko
chr17	37929530	37930210	681	*	multi	NA12881	verkko
chr17	37930211	37930216	6	*	multi	NA12881	verkko
chr17	37930217	37936833	6617	*	multi	NA12881	verkko
chr17	37936834	37976692	39859	*	2n	NA12881	verkko
chr17	37976693	37983308	6616	*	1n	NA12881	verkko
chr17	37983309	37983309	1	*	multi	NA12881	verkko
chr17	37983310	37983988	679	*	1n	NA12881	verkko
chr17	37983989	37992129	8141	*	2n	NA12881	verkko
chr17	37992130	38017584	25455	*	multi	NA12881	verkko
chr17	38017585	38126187	108603	*	1n	NA12881	verkko
chr17	38126188	38140800	14613	*	multi	NA12881	verkko
chr17	38140801	38141543	743	*	1n	NA12881	verkko
chr17	38141544	38179726	38183	*	multi	NA12881	verkko
chr17	38179727	41265460	3085734	*	2n	NA12881	verkko
chr17	41275765	43235839	1960075	*	2n	NA12881	verkko
chr17	43235840	43237077	1238	*	1n	NA12881	verkko
chr17	43275853	43322396	46544	*	1n	NA12881	verkko
chr17	43322397	43323825	1429	*	multi	NA12881	verkko
chr17	43323826	43636472	312647	*	2n	NA12881	verkko
chr17	43636473	43699399	62927	*	1n	NA12881	verkko
chr17	43699400	45498669	1799270	*	2n	NA12881	verkko
chr17	45498670	45516754	18085	*	1n	NA12881	verkko
chr17	45516755	45516755	1	*	multi	NA12881	verkko
chr17	45516756	45573501	56746	*	1n	NA12881	verkko
chr17	45573502	45585717	12216	*	2n	NA12881	verkko
chr17	45585718	45585718	1	*	multi	NA12881	verkko
chr17	45585719	46087892	502174	*	2n	NA12881	verkko
chr17	46087893	46292159	204267	*	multi	NA12881	verkko
chr17	46292160	46292160	1	*	multi	NA12881	verkko
chr17	46292161	46356512	64352	*	2n	NA12881	verkko
chr17	46356513	46489408	132896	*	1n	NA12881	verkko
chr17	46489409	46489457	49	*	2n	NA12881	verkko
chr17	46489458	46562248	72791	*	multi	NA12881	verkko
chr17	46562249	56082816	9520568	*	2n	NA12881	verkko
chr17	56082817	56095595	12779	*	1n	NA12881	verkko
chr17	56095596	60020061	3924466	*	2n	NA12881	verkko
chr17	60020062	60028793	8732	*	1n	NA12881	verkko
chr17	60028794	60117750	88957	*	2n	NA12881	verkko
chr17	60117751	60126484	8734	*	multi	NA12881	verkko
chr17	60126485	79146581	19020097	*	2n	NA12881	verkko
chr17	79146582	79146582	1	*	multi	NA12881	verkko
chr17	79146583	81742542	2595960	*	2n	NA12881	verkko
chr17	81799133	82964817	1165685	*	2n	NA12881	verkko
chr17	82964818	82966486	1669	*	1n	NA12881	verkko
chr17	82966487	83119923	153437	*	2n	NA12881	verkko
chr17	83119924	83120100	177	*	multi	NA12881	verkko
chr17	83120101	83247136	127036	*	2n	NA12881	verkko
chr18	10000	10927	928	*	1n	NA12881	verkko
chr18	10928	12145098	12134171	*	2n	NA12881	verkko
chr18	12146000	14280068	2134069	*	2n	NA12881	verkko
chr18	14280069	14299599	19531	*	1n	NA12881	verkko
chr18	14299600	15410682	1111083	*	2n	NA12881	verkko
chr18	15410683	15410819	137	*	1n	NA12881	verkko
chr18	15462095	15491530	29436	*	2n	NA12881	verkko
chr18	15491531	15520336	28806	*	multi	NA12881	verkko
chr18	15520337	15534844	14508	*	multi	NA12881	verkko
chr18	15534845	15540438	5594	*	multi	NA12881	verkko
chr18	15540439	15576389	35951	*	multi	NA12881	verkko
chr18	15576390	15579790	3401	*	multi	NA12881	verkko
chr18	15579791	15591539	11749	*	2n	NA12881	verkko
chr18	15591540	15722675	131136	*	multi	NA12881	verkko
chr18	15722676	15779015	56340	*	2n	NA12881	verkko
chr18	15779016	15779846	831	*	1n	NA12881	verkko
chr18	15820217	15857219	37003	*	1n	NA12881	verkko
chr18	16040355	16054254	13900	*	1n	NA12881	verkko
chr18	16498997	16516043	17047	*	1n	NA12881	verkko
chr18	16557177	16593045	35869	*	1n	NA12881	verkko
chr18	16619649	16649880	30232	*	1n	NA12881	verkko
chr18	16649881	16650998	1118	*	2n	NA12881	verkko
chr18	16650999	16689944	38946	*	1n	NA12881	verkko
chr18	16916447	16922473	6027	*	1n	NA12881	verkko
chr18	16922474	16947946	25473	*	multi	NA12881	verkko
chr18	16947947	16956274	8328	*	1n	NA12881	verkko
chr18	17186538	17191447	4910	*	1n	NA12881	verkko
chr18	17191448	17198393	6946	*	2n	NA12881	verkko
chr18	17198394	17218866	20473	*	multi	NA12881	verkko
chr18	17218867	17225498	6632	*	2n	NA12881	verkko
chr18	17225499	17232650	7152	*	1n	NA12881	verkko
chr18	17253024	17282996	29973	*	1n	NA12881	verkko
chr18	17324891	17334926	10036	*	1n	NA12881	verkko
chr18	17334927	17351211	16285	*	multi	NA12881	verkko
chr18	17351212	17354054	2843	*	1n	NA12881	verkko
chr18	17379572	17423145	43574	*	1n	NA12881	verkko
chr18	17493985	17508399	14415	*	1n	NA12881	verkko
chr18	17648545	17651065	2521	*	1n	NA12881	verkko
chr18	17651066	17673264	22199	*	multi	NA12881	verkko
chr18	17673265	17676068	2804	*	2n	NA12881	verkko
chr18	17676069	17684966	8898	*	1n	NA12881	verkko
chr18	17778661	17809950	31290	*	1n	NA12881	verkko
chr18	17945124	17988841	43718	*	1n	NA12881	verkko
chr18	18368927	18404402	35476	*	2n	NA12881	verkko
chr18	18552189	18581880	29692	*	1n	NA12881	verkko
chr18	19490116	19521218	31103	*	1n	NA12881	verkko
chr18	20349592	20381827	32236	*	1n	NA12881	verkko
chr18	20443920	20462560	18641	*	1n	NA12881	verkko
chr18	20462561	20480488	17928	*	2n	NA12881	verkko
chr18	20480489	20489279	8791	*	1n	NA12881	verkko
chr18	20489280	20494103	4824	*	multi	NA12881	verkko
chr18	20494104	20525327	31224	*	1n	NA12881	verkko
chr18	20698126	20701527	3402	*	1n	NA12881	verkko
chr18	20701528	20742782	41255	*	2n	NA12881	verkko
chr18	20742783	20752175	9393	*	1n	NA12881	verkko
chr18	20752176	20797857	45682	*	2n	NA12881	verkko
chr18	20797858	20811636	13779	*	1n	NA12881	verkko
chr18	20911231	20922290	11060	*	2n	NA12881	verkko
chr18	20922291	20922291	1	*	multi	NA12881	verkko
chr18	20922292	46969812	26047521	*	2n	NA12881	verkko
chr18	46969813	46969847	35	*	1n	NA12881	verkko
chr18	47019927	54536574	7516648	*	2n	NA12881	verkko
chr18	54537528	59233725	4696198	*	2n	NA12881	verkko
chr18	59233726	59234488	763	*	1n	NA12881	verkko
chr18	59234489	67453983	8219495	*	2n	NA12881	verkko
chr18	67453984	67453984	1	*	multi	NA12881	verkko
chr18	67453985	72972491	5518507	*	2n	NA12881	verkko
chr18	72972492	72972492	1	*	multi	NA12881	verkko
chr18	72972493	80263281	7290789	*	2n	NA12881	verkko
chr18	80263282	80263285	4	*	1n	NA12881	verkko
chr19	60000	202004	142005	*	multi	NA12881	verkko
chr19	202005	615240	413236	*	2n	NA12881	verkko
chr19	615241	729323	114083	*	multi	NA12881	verkko
chr19	729324	757574	28251	*	multi	NA12881	verkko
chr19	757575	763478	5904	*	multi	NA12881	verkko
chr19	763479	780098	16620	*	multi	NA12881	verkko
chr19	780099	819485	39387	*	multi	NA12881	verkko
chr19	819486	820480	995	*	multi	NA12881	verkko
chr19	820481	872539	52059	*	multi	NA12881	verkko
chr19	872540	885786	13247	*	multi	NA12881	verkko
chr19	885787	911603	25817	*	multi	NA12881	verkko
chr19	911604	914584	2981	*	2n	NA12881	verkko
chr19	914585	932866	18282	*	multi	NA12881	verkko
chr19	932867	1005140	72274	*	multi	NA12881	verkko
chr19	1005141	1052083	46943	*	multi	NA12881	verkko
chr19	1052084	1152080	99997	*	1n	NA12881	verkko
chr19	1166244	1174874	8631	*	1n	NA12881	verkko
chr19	1174875	4270866	3095992	*	2n	NA12881	verkko
chr19	4270867	4366553	95687	*	multi	NA12881	verkko
chr19	4366554	4381540	14987	*	1n	NA12881	verkko
chr19	4381541	7450663	3069123	*	2n	NA12881	verkko
chr19	7450664	7450664	1	*	multi	NA12881	verkko
chr19	7450665	8117126	666462	*	2n	NA12881	verkko
chr19	8117127	8239526	122400	*	1n	NA12881	verkko
chr19	8239527	8276256	36730	*	2n	NA12881	verkko
chr19	8276257	8277629	1373	*	1n	NA12881	verkko
chr19	8291076	8292444	1369	*	1n	NA12881	verkko
chr19	8292445	8778939	486495	*	2n	NA12881	verkko
chr19	8778940	8779695	756	*	1n	NA12881	verkko
chr19	8779696	8780976	1281	*	2n	NA12881	verkko
chr19	8780977	8780977	1	*	multi	NA12881	verkko
